관광유형,명칭,우편번호,주소,도시,시군구,위도,경도
관광지,횡성자연휴양림,25258,"강원도 횡성군 갑천면 정포로430번길 113
			",강원도 횡성군,강원도 횡성군,37.5390977,128.1118745
관광지,평창 어름치마을,25384,"강원도 평창군 미탄면 마하길 42-5
			",강원도 평창군,강원도 평창군,37.29230654,128.5415654
관광지,내린천 포트홀 (강원평화지역 국가지질공원),24654,"강원도 인제군 기린면 북리
			",강원도 인제군,강원도 인제군,37.96539621,128.2965061
관광지,강릉 해살이마을,25438,"강원도 강릉시 사천면 중앙서로 557-1
			",강원도 강릉시,강원도 강릉시,37.79292613,128.810976
관광지,마의태자권역마을,24664,"강원도 인제군 상남면 김부대왕로 2376
			",강원도 인제군,강원도 인제군,37.88121634,128.2566456
관광지,무네미농장,25169,"강원도 홍천군 내면 수유동길 637
			",강원도 홍천군,강원도 홍천군,37.80433855,128.22510079999998
관광지,동명마을,24823,강원도 속초시 장안로4길(동명동),강원도 속초시,강원도 속초시,38.21135943,128.5931493
관광지,내심적계곡,24600,"강원도 인제군 서화면 심적리
			",강원도 인제군,강원도 인제군,38.25174144,128.19287340000002
관광지,인구해수욕장,25053,"강원도 양양군 현남면 인구항길 12
			",강원도 양양군,강원도 양양군,37.97031295,128.7619443
관광지,국립 방태산자연휴양림,24656,"강원도 인제군 기린면 방태산길 241
			",강원도 인제군,강원도 인제군,37.92229763,128.39970359999998
관광지,남애해수욕장,25056,"강원도 양양군 현남면 매호길 14
			",강원도 양양군,강원도 양양군,37.95372892,128.7695747
관광지,직탕폭포 (한탄강 국가지질공원),24023,"강원도 철원군 동송읍 직탕길 94
			",강원도 철원군,강원도 철원군,38.20942341,127.2662705
관광지,대승령과 대승폭포,24607,"강원도 인제군 북면 설악로
			",강원도 인제군,강원도 인제군,38.11961525,128.3415306
관광지,속초등대전망대,24811,"강원도 속초시 영금정로5길 8-28
			",강원도 속초시,강원도 속초시,38.2137204,128.60009309999998
관광지,철원 평화전망대,24009,"강원도 철원군 동송읍 중강리 588-14
			",강원도 철원군,강원도 철원군,38.30932533,127.2513634
관광지,소양호(양구),24517,"강원도 양구군 양구읍 석현리, 웅진리, 수인리",강원도 춘천시,강원도 춘천시,38.01944581,128.02218770000002
관광지,소망의탑,25910,강원도 삼척시 새천년도로 233(교동),강원도 삼척시,강원도 삼척시,37.45040083,129.18893870000002
관광지,대관령 하늘목장,25341,"강원도 평창군 대관령면 꽃밭양지길 458-23
			",강원도 평창군,강원도 평창군,37.70717316,128.71883970000002
관광지,신흥사(삼척),25936,"강원도 삼척시 근덕면 양리길 220
			",강원도 삼척시,강원도 삼척시,37.32346019,129.2049773
관광지,아바이마을,24884,"강원도 속초시 청호로 122-1
			",강원도 속초시,강원도 속초시,38.20074126,128.5949162
관광지,인제 하추마을,24642,강원도 인제군 인제읍 하추로 187(인제읍),강원도 인제군,강원도 인제군,38.02015067,128.2815808
관광지,화천 산약초 마을,24103,"강원도 화천군 상서면 갈목길 157
			",강원도 화천군,강원도 화천군,38.16055484,127.60426329999999
관광지,무릉계곡,25746,강원도 동해시 삼화로 538(삼화동),강원도 동해시,강원도 동해시,37.464043100000005,129.015801
관광지,광치계곡,24552,"강원도 양구군 남면
			",강원도 양구군,강원도 양구군,38.13691342,128.0608167
관광지,둔전계곡,25006,"강원도 양양군 강현면 둔전리
			",강원도 양양군,강원도 양양군,38.12012756,128.5506449
관광지,구 철원제일교회,24001,강원도 철원군 철원읍 금강산로 319(철원읍),강원도 철원군,강원도 철원군,38.25033136,127.2033945
관광지,철원관광정보센터,24023,"강원도 철원군 동송읍 태봉로 1825
			",강원도 철원군,강원도 철원군,38.18596265,127.28686929999999
관광지,죽도해수욕장,25053,"강원도 양양군 현남면 인구중앙길
			",강원도 양양군,강원도 양양군,37.97235156,128.7595861
관광지,카페 테일,24744,"강원도 고성군 죽왕면 가진길 40-5
			",강원도 고성군,강원도 고성군,38.37285286,128.5088047
관광지,어성전계곡,25051,"강원도 양양군 현북면 어성전길 93-98
			",강원도 양양군,강원도 양양군,37.94895536,128.67249479999998
관광지,소금강 (강원고생대 국가지질공원),26117,"강원도 정선군 화암면 몰운리 산109-1
			",강원도 정선군,강원도 정선군,37.32723511,128.7931418
관광지,백이동골,25157,"강원도 홍천군 화촌면 백이동길 431
			",강원도 홍천군,강원도 홍천군,37.78913203,127.93358049999999
관광지,김하인 아트홀 국화꽃향기,24752,"강원도 고성군 죽왕면 자작도선사길 120-4
			",강원도 고성군,강원도 고성군,38.30736947,128.54145659999998
관광지,홍천 열목어마을,25170,"강원도 홍천군 내면 명개로 98
			",강원도 홍천군,강원도 홍천군,37.85012471,128.5058295
관광지,매월대폭포,24065,"강원도 철원군 근남면 잠곡리 222-5
			",강원도 철원군,강원도 철원군,38.1950151,127.4768433
관광지,황영조 기념공원,25937,"강원도 삼척시 근덕면 초곡길 176
			",강원도 삼척시,강원도 삼척시,37.30728047,129.2947031
관광지,제왕산/능경봉,210-840,"강원 강릉시 성산면 어흘리
			",강원도 강릉시,강원도 강릉시,37.70995459,128.7806257
관광지,학저수지,24010,"강원도 철원군 동송읍 학마을길 68
			",강원도 철원군,강원도 철원군,38.23003129999999,127.2222295
관광지,태백체험공원,26043,강원도 태백시 소도길 9-11(소도동),강원도 태백시,강원도 태백시,37.13351083,128.9723344
관광지,비타민숲펜션&게스트하우스,24460,"강원도 춘천시 서면 뒷개길 94
			",강원도 춘천시,강원도 춘천시,37.93744922,127.6953727
관광지,삼봉약수,25170,"강원도 홍천군 내면 월둔길 63-2
			",강원도 홍천군,강원도 홍천군,37.86714972,128.4644994
관광지,삼척향교,25915,강원도 삼척시 향교길 34(교동),강원도 삼척시,강원도 삼척시,37.45018099,129.1675489
관광지,검룡소 (강원고생대 국가지질공원),26002,"강원도 태백시 창죽동
			",강원도 태백시,강원도 태백시,37.23061007,128.9354542
관광지,643고지전투전적비,24132,"강원도 화천군 화천읍 평화로 705-6
			",강원도 화천군,강원도 화천군,38.10799446,127.76127549999998
관광지,태백산 천제단,26043,강원도 태백시 천제단길 168(소도동),강원도 태백시,강원도 태백시,37.11979255,128.95115890000002
관광지,가리산(홍천),25164,강원도 홍천군 두촌면 가리산길 260-9(두촌면),강원도 홍천군,강원도 홍천군,37.87165899,127.95664529999999
관광지,화진포 (강원평화지역 국가지질공원),24710,"강원도 고성군 거진읍 현내면
			",강원도 고성군,강원도 고성군,38.47884469,128.4391216
관광지,도사곡휴양림,26153,"강원도 정선군 사북읍 지장천로 436-27
			",강원도 정선군,강원도 정선군,37.22668006,128.7957168
관광지,김유정문학촌,24412,"강원도 춘천시 신동면 김유정로 1430-14
			",강원도 춘천시,강원도 춘천시,37.81841904,127.71769920000001
관광지,백덕산(평창),232-801,"강원 평창군 평창읍 원당리
			",강원도 평창군,강원도 평창군,37.42776392,128.289759
관광지,김일성 별장,24710,"강원도 고성군 거진읍 화진포길 280
			",강원도 고성군,강원도 고성군,38.47253995,128.4431687
관광지,금대봉야생화 군락지,,"강원도 태백시 창죽동 산 1-1 삼수동 일대
			",강원도 태백시,강원도 태백시,37.22521903,128.935521
관광지,대관령 삼양목장,25341,"강원도 평창군 대관령면 꽃밭양지길 708-9
			",강원도 평창군,강원도 평창군,37.72399067,128.7196946
관광지,동산포해수욕장,25053,"강원도 양양군 현남면 동산큰길 39
			",강원도 양양군,강원도 양양군,37.97915633,128.759972
관광지,구봉대산,26201,"강원도 영월군 무릉도원면 무릉법흥로 1229
			",강원도 영월군,강원도 영월군,37.36501804,128.27171529999998
관광지,하이원리조트,26154,강원도 정선군 고한읍 하이원길 424(고한읍),강원도 정선군,강원도 정선군,37.20672205,128.8377247
관광지,피크 아일랜드,25352,"강원도 평창군 대관령면 올림픽로 715
			",강원도 평창군,강원도 평창군,37.65095162,128.70552320000002
관광지,물레방아(이효석길),25304,"강원도 평창군 봉평면 문학숲길 97
			",강원도 평창군,강원도 평창군,37.60342823,128.35769209999998
관광지,극락암(강원),24727,강원도 고성군 간성읍 교동2길 26(간성읍),강원도 고성군,강원도 고성군,38.3805784,128.4399108
관광지,고성 왕곡마을,24746,강원도 고성군 죽왕면 왕곡마을길 35(죽왕면),강원도 고성군,강원도 고성군,38.34028704,128.4999566
관광지,감성마을 이외수 문학관,24104,"강원도 화천군 상서면 감성마을길 157
			",강원도 화천군,강원도 화천군,38.16657749,127.51628219999999
관광지,응골딸기Lab(응골딸기마을영농조합법인),24868,강원도 속초시 응골길 44-46(노학동),강원도 속초시,강원도 속초시,38.18163986,128.55167350000002
관광지,통리탄탄파크,26029,강원도 태백시 통동 산 67-1(통동),강원도 태백시,강원도 태백시,37.16110385,129.06267549999998
관광지,영랑호 습지생태공원,24805,강원도 속초시 영랑호반길 329-1(장사동),강원도 속초시,강원도 속초시,38.21453916,128.56983190000003
관광지,춘천문학공원,24461,"강원도 춘천시 서면 금산리 500-4
			",강원도 춘천시,강원도 춘천시,37.9009396,127.6968514
관광지,구곡폭포,24465,"강원도 춘천시 남산면 강촌구곡길 254
			",강원도 춘천시,강원도 춘천시,37.79393376,127.6092987
관광지,광덕계곡,24150,"강원도 화천군 사내면 포화로 582
			",강원도 화천군,강원도 화천군,38.07631517,127.48171029999999
관광지,전진항,25009,강원도 양양군 강현면 낙산사로 54-26(강현면) 부근,강원도 양양군,강원도 양양군,38.12387594,128.63282900000002
관광지,두위봉,26153,"강원도 정선군 사북읍 지장천로 436-27(2코스), 남면, 영월군 중동면 직동리",강원도 영월군,강원도 영월군,37.21127548,128.7541849
관광지,예술,25162,"강원도 홍천군 내촌면 동창복골길 259-9
			",강원도 홍천군,강원도 홍천군,37.7945664,128.1690534
관광지,영은사(삼척),25937,강원도 삼척시 근덕면 궁촌길 1162(근덕면),강원도 삼척시,강원도 삼척시,37.28287973,129.2557212
관광지,백도해변,24752,"강원도 고성군 죽왕면 백도해변길 78
			",강원도 고성군,강원도 고성군,38.2983734,128.546848
관광지,영금정,24824,강원도 속초시 동명항길 35(동명동),강원도 속초시,강원도 속초시,38.2119512,128.6018124
관광지,영월 하송리 은행나무,26237,"강원도 영월군 영월읍 은행나무길 65
			",강원도 영월군,강원도 영월군,37.17852372,128.4640618
관광지,치악산국립공원,26304,"강원도 원주시 소초면 무쇠점2길 26
			",강원도 원주시,강원도 원주시,37.41436097,128.050681
관광지,화암사(고성),24767,"강원도 고성군 토성면 화암사길 100
			",강원도 고성군,강원도 고성군,38.22698854,128.4693434
관광지,행복한 숲,25101,"강원도 홍천군 서면 도롱골길 195-19
			",강원도 홍천군,강원도 홍천군,37.6926364,127.71653359999999
관광지,델피노호텔&리조트 오션플레이,24768,"강원도 고성군 토성면 미시령옛길 1153
			",강원도 고성군,강원도 고성군,38.21213519,128.4937556
관광지,미수복지구 망배단,24001,"강원도 철원군 철원읍 외촌리 331
			",강원도 철원군,강원도 철원군,38.28085832,127.2021993
관광지,삼화사,25746,강원도 동해시 삼화로 584(삼화동),강원도 동해시,강원도 동해시,37.46356257,129.0142539
관광지,원주교항리석조불두,26304,강원도 원주시 소초면 치악로 2966(소초면) 부근,강원도 원주시,강원도 원주시,37.43166932,128.00993970000002
관광지,DMZ 안보견학,24023,강원도 철원군 동송읍 태봉로 1825(동송읍),강원도 철원군,강원도 철원군,38.18644592,127.2865027
관광지,삼방동전망대,26045,강원도 태백시 삼방1길 2-28(철암동),강원도 태백시,강원도 태백시,37.11527252,129.0382401
관광지,병방치 스카이워크,26134,"강원도 정선군 정선읍 병방치길 225
			",강원도 정선군,강원도 정선군,37.36237803,128.6354715
관광지,장신유원지,24741,강원도 고성군 간성읍 소똥령마을길 32(간성읍),강원도 고성군,강원도 고성군,38.33095799,128.37824569999998
관광지,상원사(원주),26506,강원도 원주시 신림면 성남로 930(신림면),강원도 원주시,강원도 원주시,37.30662903,128.0538449
관광지,소지섭길,24501,"강원도 양구군 방산면 두타연로 8
			",강원도 양구군,강원도 양구군,38.22690424,127.983571
관광지,신약수(가리골약수),232-931,"강원 평창군 용평면 속사2리
			",강원도 평창군,강원도 평창군,37.67824728,128.49912700000002
관광지,에어링화천,24131,"강원도 화천군 화천읍 강변로 2-54
			",강원도 화천군,강원도 화천군,38.10073855,127.69701210000001
관광지,연곡 신왕리 마암터마을,25432,강원도 강릉시 연곡면 신왕길 388-1(연곡면),강원도 강릉시,강원도 강릉시,37.82797689,128.772745
관광지,대진교강변 마을관리휴양지,25158,"강원도 홍천군 화촌면 구룡령로 149
			",강원도 홍천군,강원도 홍천군,37.74945105,127.96170409999999
관광지,검봉산자연휴양림,25956,강원도 삼척시 원덕읍 임원안길 525-145(원덕읍),강원도 삼척시,강원도 삼척시,37.22609239,129.2854064
관광지,숲으로 다리,,"강원도 화천군 간동면 구만리 1459
			",강원도 화천군,강원도 화천군,38.08282487,127.7451388
관광지,법흥사(영월),26201,"강원도 영월군 수주면 무릉법흥로 1352
			",강원도 영월군,강원도 영월군,37.37173929,128.2610688
관광지,속초 하도문쌈채 마을,24902,강원도 속초시 설악산로 110(도문동),강원도 속초시,강원도 속초시,38.16204578,128.5960673
관광지,철원 오대미마을,24000,강원도 철원군 철원읍 묘장로 301(철원읍),강원도 철원군,강원도 철원군,38.25201881,127.1357007
관광지,장수대,24607,"강원도 인제군 북면 설악로 4193
			",강원도 인제군,강원도 인제군,38.11942361,128.3418528
관광지,설악산 케이블카,24903,"강원도 속초시 설악산로 1085
			",강원도 속초시,강원도 속초시,38.17305354,128.4890711
관광지,홍천 아로마 허브동산,25159,강원도 홍천군 화촌면 장평골말길 74-27(화촌면),강원도 홍천군,강원도 홍천군,37.75851846,128.0569924
관광지,천은사(삼척),25903,강원도 삼척시 미로면 동안로 816(미로면),강원도 삼척시,강원도 삼척시,37.44453475,129.0423936
관광지,구미정,26109,"강원도 정선군 임계면 봉산리
			",강원도 정선군,강원도 정선군,37.47323559,128.82639550000002
관광지,용소계곡,250-861,"강원 홍천군 내촌면 광암리, 두촌면 천현리 일원",강원도 홍천군,강원도 홍천군,37.86763772,128.12949640000002
관광지,화천 풍산마을,24109,"강원도 화천군 화천읍 평화로 1260-13
			",강원도 화천군,강원도 화천군,38.14524252,127.7413956
관광지,빛의 사원,24001,"강원도 철원군 철원읍 금강산로 265
			",강원도 철원군,강원도 철원군,38.25527520000001,127.2019862
관광지,나릿골 감성마을,25925,강원도 삼척시 나리골길 12(정하동),강원도 삼척시,강원도 삼척시,37.4393743,129.1878558
관광지,한국통나무학교,25272,강원도 횡성군 강림면 월안길 88(강림면),강원도 횡성군,강원도 횡성군,37.35644228,128.1785711
관광지,홍련암,25008,강원도 양양군 강현면 낙산사로 98-19(강현면),강원도 양양군,강원도 양양군,38.12660334,128.6297487
관광지,월정사·월정사 전나무숲,25318,"강원도 평창군 진부면 오대산로 374-8
			",강원도 평창군,강원도 평창군,37.73162622,128.5925503
관광지,요선정·요선암,26201,"강원도 영월군 수주면 도원운학로 13-39
			",강원도 영월군,강원도 영월군,37.2983033,128.2602405
관광지,두타산성,25746,강원도 동해시 삼화로(삼화동),강원도 동해시,강원도 동해시,37.45519384,129.0015692
관광지,허난설헌 생가터,25466,강원도 강릉시 난설헌로193번길 1-16(초당동),강원도 강릉시,강원도 강릉시,37.79192817,128.9096754
관광지,춘천 근화동 당간지주,24244,강원도 춘천시 당간지주길(근화동),강원도 춘천시,강원도 춘천시,37.89220219,127.7214939
관광지,광주동솔밭,24665,"강원도 인제군 상남면 하남리 882
			",강원도 인제군,강원도 인제군,37.89920073,128.2762488
관광지,홍천 삼생마을,25167,"강원도 홍천군 서석면 구룡령로 2838
			",강원도 홍천군,강원도 홍천군,37.704916600000004,128.2174211
관광지,원주 법천사지,26498,"강원도 원주시 부론면
			",강원도 원주시,강원도 원주시,37.20769619,127.76415449999999
관광지,비수구미마을(비수구미계곡),24111,강원도 화천군 화천읍 비수구미길 470(화천읍),강원도 화천군,강원도 화천군,38.18287069,127.84791809999999
관광지,장호어촌체험마을,25938,"강원도 삼척시 근덕면 장호항길 62
			",강원도 삼척시,강원도 삼척시,37.28609726,129.3182738
관광지,순담계곡,24032,강원도 철원군 갈말읍 순담길 143-3(갈말읍),경기도 포천시,경기도 포천시,38.17556406,127.297602
관광지,로하스파크&와카푸카,25313,"강원도 평창군 용평면 작은도사길 162-28
			",강원도 평창군,강원도 평창군,37.64148686,128.4584429
관광지,덕산기 계곡,26123,"강원도 정선군 정선읍
			",강원도 정선군,강원도 정선군,37.36955382,128.7195971
관광지,밧도내마을 [녹색관광마을],26204,강원도 영월군 주천면 밧도내길 11-34(주천면),강원도 영월군,강원도 영월군,37.29053984,128.2351013
관광지,소돌아들바위공원,25407,"강원도 강릉시 주문진읍 주문리
			",강원도 강릉시,강원도 강릉시,37.90579121,128.8301374
관광지,용소폭포(연하계곡),26230,"강원도 영월군 영월읍
			",강원도 영월군,강원도 영월군,37.19042984,128.5660662
관광지,북평해암정,25790,강원도 동해시 촛대바위길 19(추암동),강원도 동해시,강원도 동해시,37.47917748,129.1590182
관광지,하추리산촌마을,24642,"강원도 인제군 인제읍 하추로 187
			",강원도 인제군,강원도 인제군,38.01988125,128.28141409999998
관광지,횡성향교,25228,강원도 횡성군 횡성읍 향교로 12(횡성읍),강원도 횡성군,강원도 횡성군,37.48635713,127.99337849999999
관광지,태백 경찰서 망루,26052,강원도 태백시 장성로 26(장성동),강원도 태백시,강원도 태백시,37.10247064,129.0084543
관광지,파로호(화천),24132,강원도 화천군 간동면 배터길 36-8(간동면),강원도 화천군,강원도 화천군,38.09936523,127.777927
관광지,홍천동키마을,25158,"강원도 홍천군 화촌면 구룡령로 170
			",강원도 홍천군,강원도 홍천군,37.75236735,127.9600625
관광지,재동 마을관리휴양지,25933,강원도 삼척시 근덕면 삼척로 3500(교가리),강원도 삼척시,강원도 삼척시,37.36711953,129.2292849
관광지,자규루 및 관풍헌,26232,"강원도 영월군 영월읍 중앙로 61
			",강원도 영월군,강원도 영월군,37.1836427,128.4705055
관광지,등선폭포(삼악산),24462,"강원도 춘천시 서면 경춘로 1401-30
			",강원도 춘천시,강원도 춘천시,37.82604207,127.65964869999999
관광지,불바라기약수터,25040,"강원도 양양군 서면 미천골길 115(서면, 매표소)",강원도 양양군,강원도 양양군,37.94088404,128.5269526
관광지,춘천명동거리,24353,강원도 춘천시 중앙로 55(중앙로2가),강원도 춘천시,강원도 춘천시,37.88004816,127.7275493
관광지,백마고지 위령비와 기념관,24000,강원도 철원군 철원읍 대마1길 72(동송읍),강원도 철원군,강원도 철원군,38.27001724,127.1652864
관광지,강릉 심상진가옥,25464,강원도 강릉시 운정길 125(운정동),강원도 강릉시,강원도 강릉시,37.78620903,128.89113559999998
관광지,원동성당,26432,강원도 원주시 원일로 27(원동),강원도 원주시,강원도 원주시,37.34572263,127.9526196
관광지,알파카월드,25156,"강원도 홍천군 화촌면 덕밭재길 146-155
			",강원도 홍천군,강원도 홍천군,37.82769884,127.88370330000001
관광지,김순자명인 김치테마파크,26142,"강원도 정선군 신동읍 의림로 141-109
			",강원도 정선군,강원도 정선군,37.20586553,128.6371649
관광지,파로호(양구),255-800,강원 양구군 양구읍 하리 545(양구읍),강원도 양구군,강원도 양구군,38.12752972,127.98400179999999
관광지,설악 흔들바위,24903,강원도 속초시 설악산로(설악동),강원도 속초시,강원도 속초시,38.14598958,128.4661629
관광지,속초설악 삼포비치바이크 고성점,24750,"강원도 고성군 죽왕면 삼포해변길 9
			",강원도 고성군,강원도 고성군,38.31710979,128.53099609999998
관광지,"홍천테마파크(구, 예술촌)",25167,강원도 홍천군 서석면 구룡령로 2800-22(서석면),강원도 홍천군,강원도 홍천군,37.70382779,128.2153353
관광지,학사평 콩꽃마을 순두부촌,24800,강원도 속초시 원암학사평길 142(노학동),강원도 속초시,강원도 속초시,38.20603092,128.5234558
관광지,경천묘,26503,"강원도 원주시 귀래면 미륵산길 200
			",강원도 원주시,강원도 원주시,37.1837758,127.86417390000001
관광지,배두둑호박넝쿨마을,25362,강원도 평창군 대화면 선애길 90(대화면),강원도 평창군,강원도 평창군,37.47361076,128.40268909999998
관광지,원성 성남리 성황림,26506,"강원도 원주시 신림면 성남리
			",강원도 원주시,강원도 원주시,37.26583153,128.0844017
관광지,치악산 금강송,26304,"강원도 원주시 소초면 구룡사로 429
			",강원도 원주시,강원도 원주시,37.40478146,128.04716770000002
관광지,물치항,25061,"강원도 양양군 강현면 동해대로 3580
			",강원도 양양군,강원도 양양군,38.15571901,128.61007450000002
관광지,상원사(춘천),24462,"강원도 춘천시 서면 박사로 169-47
			",강원도 춘천시,강원도 춘천시,37.84111828,127.66961119999999
관광지,화암관광지(화암8경),26116,"강원도 정선군 화암면 약수길 1328
			",강원도 정선군,강원도 정선군,37.32939305,128.785684
관광지,영월 청령포 관음송,26226,"강원도 영월군 남면 광천리
			",강원도 영월군,강원도 영월군,37.174871,128.4444331
관광지,낙산사 의상대,25008,"강원도 양양군 강현면 낙산사로 100
			",강원도 양양군,강원도 양양군,38.12537017,128.6307431
관광지,윤희순여사 동상,24428,강원도 춘천시 옛경춘로 830-24(삼천동) 춘천시립도서관 내,강원도 춘천시,강원도 춘천시,37.87016012,127.7110622
관광지,원주 거돈사지,26499,"강원도 원주시 부론면 정산리
			",강원도 원주시,강원도 원주시,37.19296786,127.7926746
관광지,매산관광농원,26494,강원도 원주시 흥업면 분지동1길 42(흥업면),강원도 원주시,강원도 원주시,37.28117687,127.9291764
관광지,부연동마을,25400,"강원도 강릉시 연곡면 삼산리 1298
			",강원도 강릉시,강원도 강릉시,37.86778343,128.6318759
관광지,한국DMZ평화생명동산,24600,"강원도 인제군 서화면 금강로 1630
			",강원도 인제군,강원도 인제군,38.24058748,128.2082168
관광지,내수면 생명 자원센터,25041,"강원도 양양군 손양면 동명로 119
			",강원도 양양군,강원도 양양군,38.08101437,128.6388993
관광지,피니시타워,24140,"강원도 화천군 하남면 춘화로 3331-50
			",강원도 화천군,강원도 화천군,38.09645577,127.69960090000001
관광지,태백 상장동 벽화마을,26037,강원도 태백시 상장남길 64(황지동) 일대,강원도 태백시,강원도 태백시,37.14790952,128.9903379
관광지,주문리마을,25413,강원도 강릉시 주문진읍 주문로일대,강원도 강릉시,강원도 강릉시,37.892564899999996,128.827002
관광지,청평사계곡,24208,강원도 춘천시 북산면 오봉산길 810(청평사),강원도 춘천시,강원도 춘천시,37.98102413,127.8137801
관광지,수림대마을,25311,"강원도 평창군 봉평면 수림대길 167-25
			",강원도 평창군,강원도 평창군,37.55466224,128.3887602
관광지,계조암(속초),24904,강원도 속초시 설악동(설악산국립공원 내),강원도 속초시,강원도 속초시,38.17785845,128.4848963
관광지,설악산국립공원(내설악),24606,"강원도 인제군 북면
			",강원도 인제군,강원도 인제군,38.12473146,128.2041596
관광지,백담사,24606,"강원도 인제군 북면 백담로 746
			",강원도 인제군,강원도 인제군,38.16496893,128.3745401
관광지,대관령양떼목장,25342,"강원도 평창군 대관령면 대관령마루길 483-32
			",강원도 평창군,강원도 평창군,37.68764275,128.7533288
관광지,강릉 복사꽃마을,25402,강원도 강릉시 주문진읍 신리천로 527-3(주문진읍),강원도 강릉시,강원도 강릉시,37.88005705,128.776943
관광지,설악산국립공원(남설악),25033,강원도 양양군 서면 설악로 801남설악탐방지원센터,강원도 인제군,강원도 인제군,38.18098512,128.3019018
관광지,아침가리계곡,24653,"강원도 인제군 기린면 추대길 58
			",강원도 인제군,강원도 인제군,37.96544817,128.3993107
관광지,아라리촌,26125,"강원도 정선군 정선읍 애산로 37
			",강원도 정선군,강원도 정선군,37.37419125,128.6715124
관광지,백석산지구 전투전적비,255-832,"강원 양구군 방산면 송현리 233
			",강원도 양구군,강원도 양구군,38.24414853,127.9356332
관광지,영진항,210-861,"강원 강릉시 연곡면 영진리 2-3
			",강원도 강릉시,강원도 강릉시,37.86787652,128.848398
관광지,강릉 대기리마을,25642,"강원도 강릉시 왕산면 용수길 11
			",강원도 강릉시,강원도 강릉시,37.58786588,128.7785935
관광지,춘천최재근가옥,24412,"강원도 춘천시 신동면 솟발길 33-11
			",강원도 춘천시,강원도 춘천시,37.84318578,127.72751979999998
관광지,봉정암(인제),24606,"강원도 인제군 북면 백담로 1700
			",강원도 인제군,강원도 인제군,38.1282524,128.44774850000002
관광지,다물자연학교,25116,"강원도 홍천군 북방면 도사곡길 805
			",강원도 홍천군,강원도 홍천군,37.68569165,127.8057618
관광지,치악산황둔청소년수련원,26507,"강원도 원주시 신림면 소야1길 88
			",강원도 원주시,강원도 원주시,37.25881721,128.1665973
관광지,금강사(강릉),25400,강원도 강릉시 연곡면 소금강길 670(연곡면),강원도 강릉시,강원도 강릉시,37.80628337,128.6909753
관광지,춘천숲자연휴양림,24409,강원도 춘천시 동산면 종자리로 224-104(동산면),강원도 춘천시,강원도 춘천시,37.74794992,127.7429851
관광지,쌍천길,,"강원도 속초시 대포동881-2
			",강원도 속초시,강원도 속초시,38.16129609,128.6075496
관광지,물치마을,25000,"강원도 양양군 강현면 물치천로 28(강현면, 물치리마을회관) 일대",강원도 양양군,강원도 양양군,38.15338863,128.605064
관광지,강릉 임영관 삼문,25534,강원도 강릉시 임영로131번길 6(용강동),강원도 강릉시,강원도 강릉시,37.75313786,128.8917699
관광지,늘햇살만우체험마을,25704,강원도 동해시 마상천길 239(만우동),강원도 동해시,강원도 동해시,37.56314395,129.07547590000001
관광지,봉복사(횡성),25255,강원도 횡성군 청일면 청일로 909-88(청일면),강원도 횡성군,강원도 횡성군,37.59759864,128.2262458
관광지,충렬탑(강원),24220,"강원도 춘천시 우두동
			",강원도 춘천시,강원도 춘천시,37.91622755,127.74168020000002
관광지,고성 통일전망타워,24702,"강원도 고성군 현내면 금강산로 481
			",강원도 고성군,강원도 고성군,38.51477062,128.41739750000002
관광지,휴휴암(강원),25056,"강원도 양양군 현남면 광진2길 3-16
			",강원도 양양군,강원도 양양군,37.96124746,128.767883
관광지,대포마을,24901,강원도 속초시 대포항1길 6-13(대포동),강원도 속초시,강원도 속초시,38.17581662,128.6072936
관광지,소양강처녀상,24239,강원도 춘천시 영서로 2675(근화동),강원도 춘천시,강원도 춘천시,37.89343543,127.7242936
관광지,외옹치항,24900,"강원도 속초시 대포동
			",강원도 속초시,강원도 속초시,38.17929962,128.61092649999998
관광지,소양강댐,24208,"강원도 춘천시 신북읍 신샘밭로 1128
			",강원도 춘천시,강원도 춘천시,37.948791799999995,127.81507260000001
관광지,한반도지형 (강원고생대 국가지질공원),26213,강원도 영월군 한반도면 한반도로 555(한반도면),강원도 영월군,강원도 영월군,37.21956679,128.3471683
관광지,허난설헌 솔숲,25466,강원도 강릉시 난설헌로193번길 1-16(초당동),강원도 강릉시,강원도 강릉시,37.79192817,128.9096754
관광지,허브나라농원,25300,강원도 평창군 봉평면 흥정계곡길 225(봉평면),강원도 평창군,강원도 평창군,37.63908213,128.3411258
관광지,원주 소금산 출렁다리,26359,"강원도 원주시 지정면 소금산길 12
			",강원도 원주시,강원도 원주시,37.36462936,127.8340575
관광지,후진마을,25909,"강원도 삼척시 새천년도로 460(교동, 후진항) 일대",강원도 삼척시,강원도 삼척시,37.462363,129.1714371
관광지,화암약수 (강원고생대 국가지질공원),26116,"강원도 정선군 화암면 약수길 1328
			",강원도 정선군,강원도 정선군,37.32939305,128.785684
관광지,맹방 벚꽃길,25932,"강원도 삼척시 근덕면
			",강원도 삼척시,강원도 삼척시,37.40268167,129.2069746
관광지,합강정,24628,강원도 인제군 인제읍 설악로 2254(인제읍),강원도 인제군,강원도 인제군,38.07697834,128.186196
관광지,단경골 휴양지,25628,강원도 강릉시 강동면 단경로 841(강동면),강원도 강릉시,강원도 강릉시,37.67242268,128.916448
관광지,진전사,25006,"강원도 양양군 강현면 화채봉길 368
			",강원도 양양군,강원도 양양군,38.1231771,128.5454259
